Date,Open,High,Low,Close,Adj Close,Volume
2015-04-02,32.656548,32.855785,32.466793,32.618595,25.632854,26467837
2015-04-06,32.656548,33.026566,32.476280,32.713470,25.707413,22640447
2015-04-07,32.855785,33.102467,32.741936,32.770397,25.752148,15105085
2015-04-08,32.741936,33.055027,32.656548,32.865276,25.826704,24215123
2015-04-09,32.865276,33.263756,32.618595,33.235294,26.117479,30864493
2015-04-10,33.130932,33.652752,33.111954,33.624287,26.423162,25668800
2015-04-13,33.538898,33.709679,33.216320,33.292221,26.162210,36155573
2015-04-14,33.254269,33.500950,33.121441,33.235294,26.117479,16844712
2015-04-15,33.586338,33.652752,33.320683,33.406071,26.251680,31173209
2015-04-16,33.273247,33.481972,33.225807,33.387096,26.236767,20637742
2015-04-17,33.206833,33.273247,32.998100,33.244781,26.124935,30265610
2015-04-20,33.244781,33.434536,33.149906,33.216320,26.102566,23612551
2015-04-21,33.301708,33.586338,33.017078,33.102467,26.013102,23256932
2015-04-22,33.036053,33.292221,33.017078,33.140415,26.042925,15352880
2015-04-23,33.102467,33.586338,33.036053,33.548386,26.363514,23932019
2015-04-24,33.396584,33.586338,33.254269,33.462997,26.296419,24032570
2015-04-27,33.529411,33.643265,32.656548,32.817837,25.789427,44786673
2015-04-28,32.960152,33.092979,32.400379,32.713470,25.707413,48659807
2015-04-29,32.419353,32.694496,32.210625,32.533207,25.565760,39572852
2015-04-30,32.362431,32.476280,31.982922,32.191650,25.297348,29205391
2015-05-01,32.125237,32.457306,32.125237,32.333965,25.409180,22706744
2015-05-04,32.362431,32.741936,32.305504,32.561668,25.588118,24864282
2015-05-05,32.609108,32.666035,32.267551,32.371918,25.439013,23590839
2015-05-06,32.020874,32.163189,31.508539,31.745731,25.153347,28309913
2015-05-07,31.726755,32.020874,31.622391,31.859583,25.243555,22669959
2015-05-08,32.077801,32.400379,32.068310,32.277039,25.574326,21514037
2015-05-11,32.343452,32.504745,32.201138,32.220116,25.529221,27898853
2015-05-12,32.077801,32.220116,31.992411,32.049335,25.393904,18855955
2015-05-13,32.039848,32.068310,31.764706,31.812143,25.205965,25045675
2015-05-14,31.982922,32.248577,31.935484,32.201138,25.514185,18860803
2015-05-15,32.258064,32.314991,32.182163,32.248577,25.551767,17798687
2015-05-18,32.239090,32.314991,32.163189,32.239090,25.544254,25948637
2015-05-19,32.134724,32.628082,32.106262,32.457306,25.717155,21980854
2015-05-20,32.542694,32.722961,32.514233,32.542694,25.784811,16144013
2015-05-21,32.476280,32.722961,32.457306,32.599621,25.829914,19090259
2015-05-22,32.561668,32.722961,32.476280,32.523720,25.769777,13674069
2015-05-26,32.428844,32.580647,32.286530,32.362431,25.641979,19882234
2015-05-27,32.457306,32.703983,32.324478,32.542694,25.784811,23231636
2015-05-28,32.694496,32.760910,32.514233,32.675522,25.890051,16671329
2015-05-29,32.713470,33.197342,32.647060,32.969639,26.123100,52787798
2015-06-01,32.988613,33.130932,32.760910,32.789375,25.980265,29039386
2015-06-02,32.865276,32.884251,32.590134,32.722961,25.927641,19674175
2015-06-03,32.779884,32.884251,32.523720,32.647060,25.867498,18130065
2015-06-04,32.447819,32.789375,32.362431,32.485767,25.739706,21774691
2015-06-05,32.438332,32.523720,32.191650,32.343452,25.626942,24313461
2015-06-08,32.229603,32.409866,32.182163,32.239090,25.544254,18624496
2015-06-09,32.305504,32.381405,32.153702,32.267551,25.566805,24464499
2015-06-10,32.333965,32.666035,32.305504,32.552181,25.792326,24952396
2015-06-11,32.561668,32.798862,32.504745,32.694496,25.905088,21243897
2015-06-12,32.542694,32.694496,32.352940,32.457306,25.717155,22856517
2015-06-15,32.314991,32.371918,32.125237,32.296017,25.589352,22064014
2015-06-16,32.314991,32.352940,32.077801,32.296017,25.589352,21785021
2015-06-17,32.305504,32.428844,32.115749,32.239090,25.544254,22127149
2015-06-18,32.333965,32.741936,32.305504,32.609108,25.837433,25834383
2015-06-19,32.476280,32.741936,32.428844,32.428844,25.694603,30438466
2015-06-22,32.580647,32.732449,32.523720,32.552181,25.792326,14799214
2015-06-23,32.647060,32.817837,32.580647,32.732449,25.935158,19448830
2015-06-24,32.580647,32.751423,32.476280,32.476280,25.732185,24326742
2015-06-25,32.457306,32.580647,32.182163,32.277039,25.574326,24268666
2015-06-26,32.419353,32.533207,32.134724,32.182163,25.499149,37596496
2015-06-29,32.001900,32.371918,31.812143,31.869070,25.251072,30396833
2015-06-30,32.058823,32.058823,31.622391,31.812143,25.205965,36909710
2015-07-01,31.840607,32.125237,31.698292,31.963947,25.326246,29742299
2015-07-02,32.011387,32.675522,31.641365,31.660341,25.085686,23849069
2015-07-06,31.593927,31.916510,31.385199,31.546490,24.995481,22125990
2015-07-07,31.631880,32.106262,31.451612,32.001900,25.356321,27248851
2015-07-08,31.831120,32.001900,31.679317,31.736242,25.145828,21301235
2015-07-09,32.115749,32.239090,32.001900,32.125237,25.454039,23306048
2015-07-10,32.485767,32.675522,32.400379,32.599621,25.829914,22288306
2015-07-13,32.751423,33.064514,32.722961,33.036053,26.175718,19210415
2015-07-14,32.979126,33.349148,32.931690,33.282730,26.371168,19495311
2015-07-15,33.225807,33.320683,33.121441,33.187855,26.295988,20517375
2015-07-16,33.339657,33.396584,33.235294,33.301708,26.386206,16138637
2015-07-17,33.216320,33.282730,33.130932,33.273247,26.363649,17681482
2015-07-20,33.330170,33.557877,33.282730,33.434536,26.491447,15569899
2015-07-21,33.434536,33.529411,33.092979,33.339657,26.416269,18612164
2015-07-22,33.263756,33.396584,32.988613,33.092979,26.220819,18576645
2015-07-23,33.197342,33.206833,32.855785,32.998100,26.145645,13404877
2015-07-24,32.855785,32.941177,32.400379,32.504745,25.754738,22585217
2015-07-27,32.419353,32.637569,32.144215,32.580647,25.814882,33015180
2015-07-28,33.149906,33.652752,32.637569,33.538898,26.574135,38651339
2015-07-29,33.662239,34.278938,33.624287,33.927895,26.882357,47792049
2015-07-30,33.851994,34.155598,33.576851,33.899429,26.859800,22663003
2015-07-31,34.070210,34.592030,34.032257,34.212524,27.107878,30570638
2015-08-03,34.430740,34.440228,34.060722,34.297913,27.175533,18019606
2015-08-04,34.364326,34.364326,33.984821,34.259960,27.145460,27122898
2015-08-05,34.222012,34.316887,33.946869,33.984821,27.137892,25557181
2015-08-06,34.117645,34.136623,33.235294,33.368122,26.645437,25792856
2015-08-07,33.368122,33.491463,33.083492,33.387096,26.660585,15445105
2015-08-10,33.406071,33.652752,33.330170,33.548386,26.789383,16462742
2015-08-11,33.406071,33.434536,33.149906,33.320683,26.607557,20273479
2015-08-12,33.083492,33.652752,32.931690,33.557877,26.796968,29087976
2015-08-13,33.567364,33.795067,33.130932,33.548386,26.789383,20595792
2015-08-14,33.557877,33.681213,33.244781,33.510437,26.759083,19042934
2015-08-17,33.311195,33.709679,33.206833,33.681213,26.895451,14630469
2015-08-18,33.576851,33.776093,33.472485,33.700191,26.910603,14064154
2015-08-19,33.557877,33.671726,33.168880,33.462997,26.721201,18798512
2015-08-20,33.130932,33.339657,32.779884,32.779884,26.175718,19778099
2015-08-21,32.485767,32.798862,31.821632,31.821632,25.410521,35297301
2015-08-24,30.332067,31.546490,27.011385,30.483871,24.342276,55081935
2015-08-25,31.499050,31.518026,29.715370,29.734344,23.743759,44583884
2015-08-26,30.436434,30.882353,29.743834,30.768501,24.569565,46002568
2015-08-27,31.100569,31.897533,30.996204,31.555977,25.198381,40677022
2015-08-28,31.593927,31.650854,30.834915,30.986717,24.743813,35300357
2015-08-31,31.034157,31.043644,30.322580,30.569260,24.410461,33764468
2015-09-01,29.848198,30.237192,29.592030,29.753321,23.758913,41249449
2015-09-02,30.294119,30.332067,29.772297,30.332067,24.221058,33120580
2015-09-03,30.616697,30.759012,30.132828,30.256166,24.160444,22753647
2015-09-04,29.838711,30.094877,29.535105,29.762808,23.766489,23781402
2015-09-08,30.199242,30.901327,30.199242,30.863379,24.645325,27375331
2015-09-09,31.309298,31.337761,30.237192,30.322580,24.213486,22553176
2015-09-10,30.351044,31.110058,30.303604,30.948767,24.713514,33002321
2015-09-11,30.901327,31.299810,30.692600,31.280834,24.978678,23587993
2015-09-14,31.252373,31.347248,30.910816,31.034157,24.781700,16427012
2015-09-15,31.261860,31.641365,31.129032,31.470589,25.130203,22053791
2015-09-16,31.290323,31.574953,31.034157,31.480076,25.137777,22566140
2015-09-17,31.470589,32.220116,31.432638,31.764706,25.365063,26703090
2015-09-18,31.385199,31.717268,31.157495,31.166983,24.887764,38735343
2015-09-21,31.404175,31.622391,30.588236,30.759012,24.561987,24985175
2015-09-22,30.341557,30.673624,30.208729,30.607210,24.440771,25600290
2015-09-23,30.569260,31.129032,30.540796,30.948767,24.713514,27534696
2015-09-24,30.702087,31.195446,30.426945,31.024668,24.774124,32109161
2015-09-25,31.271347,31.404175,30.028463,30.256166,24.160444,36388296
2015-09-28,30.075901,30.170778,29.070210,29.240988,23.349796,44882377
2015-09-29,29.136621,29.829222,29.089184,29.430740,23.501318,32713209
2015-09-30,29.838711,29.952562,29.468691,29.800758,23.796797,33843202
2015-10-01,29.696396,30.237192,29.506641,30.208729,24.122566,31567932
2015-10-02,30.332067,31.413662,29.886148,31.385199,25.062016,43956754
2015-10-05,31.736242,32.153702,31.309298,31.764706,25.365063,33724311
2015-10-06,31.688805,31.878557,30.759012,31.110058,24.842308,38566176
2015-10-07,31.404175,31.764706,30.692600,31.584440,25.221117,30302605
2015-10-08,31.214420,31.537003,30.872866,31.394688,25.069593,31691883
2015-10-09,31.366224,31.859583,31.233397,31.537003,25.183235,21508451
2015-10-12,31.527514,31.726755,31.214420,31.518026,25.168083,15642414
2015-10-13,31.480076,31.916510,31.138519,31.290323,24.986256,20496189
2015-10-14,31.347248,31.850096,31.252373,31.347248,25.031708,18686366
2015-10-15,31.242884,32.390892,31.242884,32.333965,25.819630,27807787
2015-10-16,32.590134,32.675522,32.258064,32.647060,26.069645,20238908
2015-10-19,32.647060,32.770397,32.343452,32.732449,26.137835,16632963
2015-10-20,32.874763,32.912712,32.030361,32.258064,25.759026,18436146
2015-10-21,32.419353,32.580647,31.337761,31.745731,25.349913,34867585
2015-10-22,31.859583,31.916510,31.204933,31.622391,25.251419,43599764
2015-10-23,31.745731,32.590134,31.527514,32.305504,25.796904,29021468
2015-10-26,32.258064,32.609108,32.096775,32.409866,25.880247,24548819
2015-10-27,33.216320,33.633778,32.874763,33.197342,26.509062,42242001
2015-10-28,33.425049,34.222012,33.225807,33.633778,26.857569,36745497
2015-10-29,32.495255,34.060722,32.409866,32.988613,26.342390,75916247
2015-10-30,32.988613,33.111954,32.001900,32.087288,25.622656,60213861
2015-11-02,32.419353,33.444023,32.400379,33.263756,26.562101,41633632
2015-11-03,33.197342,33.244781,32.874763,33.178368,26.493912,31138111
2015-11-04,33.130932,33.178368,32.343452,32.390892,26.073862,32544358
2015-11-05,32.476280,32.533207,32.248577,32.400379,26.081497,21599306
2015-11-06,32.182163,32.305504,31.631880,32.191650,25.913477,32936868
2015-11-09,32.058823,32.125237,31.679317,31.925997,25.699633,28473915
2015-11-10,32.096775,32.229603,31.888046,32.058823,25.806555,22100483
2015-11-11,32.182163,32.457306,31.925997,32.011387,25.768370,21610478
2015-11-12,31.888046,31.973434,31.641365,31.679317,25.501060,18972316
2015-11-13,31.631880,31.954458,31.442125,31.565466,25.409418,19041459
2015-11-16,31.584440,31.698292,31.166983,31.461102,25.325399,27021503
2015-11-17,31.499050,31.745731,31.185959,31.185959,25.103918,31295579
2015-11-18,31.385199,31.717268,31.242884,31.603416,25.439962,37905318
2015-11-19,31.110058,31.280834,30.313093,30.635674,24.660954,95611186
2015-11-20,30.910816,30.920303,30.436434,30.531309,24.576942,68087978
2015-11-23,29.810247,30.066414,29.402277,29.724857,23.927769,131376462
2015-11-24,29.772297,30.502846,29.620493,30.332067,24.416559,88563404
2015-11-25,30.702087,31.537003,30.559772,31.185959,25.103918,83669682
2015-11-27,31.233397,31.309298,30.996204,31.110058,25.042820,16989848
2015-11-30,31.223909,31.223909,30.863379,31.091082,25.027548,45230091
2015-12-01,31.309298,32.001900,31.119545,31.897533,25.676722,51963254
2015-12-02,31.944971,32.096775,31.110058,31.214420,25.126833,33547134
2015-12-03,31.233397,31.309298,30.702087,30.730551,24.737328,49909640
2015-12-04,30.825426,31.204933,30.749525,31.119545,25.050457,33320945
2015-12-07,31.062618,31.195446,30.787476,30.986717,24.943535,22100483
2015-12-08,30.692600,31.062618,30.635674,30.863379,24.844248,27124058
2015-12-09,30.759012,30.977230,30.474382,30.635674,24.660954,41694343
2015-12-10,30.768501,31.043644,30.588236,30.702087,24.714417,55644665
2015-12-11,30.464895,30.578749,30.332067,30.417458,24.485298,42450061
2015-12-14,30.351044,30.559772,30.208729,30.531309,24.576942,40355868
2015-12-15,30.948767,31.138519,30.521822,30.607210,24.638041,49895622
2015-12-16,30.768501,30.996204,30.351044,30.910816,24.882439,46831328
2015-12-17,30.891842,30.996204,30.645161,30.673624,24.691502,40396658
2015-12-18,30.597723,30.787476,30.313093,30.351044,24.431833,70213475
2015-12-21,30.521822,30.796965,30.370020,30.796965,24.790791,32277064
2015-12-22,30.948767,30.948767,30.702087,30.853889,24.836615,26882165
2015-12-23,30.910816,31.062618,30.863379,30.891842,24.867159,22101748
2015-12-24,30.834915,31.043644,30.834915,30.948767,24.912987,8355690
2015-12-28,30.929790,30.977230,30.711575,30.759012,24.760237,27757828
2015-12-29,30.901327,31.223909,30.863379,31.148008,25.073368,17956155
2015-12-30,31.062618,31.204933,30.977230,31.072105,25.012270,17217512
2015-12-31,30.806452,30.910816,30.616697,30.626186,24.653313,22243511
2016-01-04,30.218216,30.388994,29.952562,30.313093,24.401287,39322421
2016-01-05,30.531309,30.588236,30.294119,30.531309,24.576942,28777994
2016-01-06,30.104364,30.265656,29.810247,29.990513,24.141619,27242316
2016-01-07,29.563566,30.180265,29.544592,29.791271,23.981230,39223134
2016-01-08,29.933586,30.009487,29.335863,29.411764,23.675737,34840286
2016-01-11,29.554079,29.601519,29.070210,29.478178,23.729197,40717917
2016-01-12,29.772297,29.886148,29.146111,29.411764,23.675737,40927031
2016-01-13,29.497154,29.677420,28.719166,28.814041,23.194584,42762888
2016-01-14,28.833017,29.810247,28.833017,29.516129,23.759747,40603031
2016-01-15,28.671726,29.240988,28.652752,29.231499,23.530626,49299269
2016-01-19,29.525618,29.629980,28.776091,29.117647,23.438980,34508276
2016-01-20,28.662239,29.478178,28.519924,29.089184,23.416069,52142223
2016-01-21,29.041746,29.316889,28.946869,29.013283,23.354969,38528548
2016-01-22,29.411764,29.648956,29.098673,29.136621,23.454254,33142398
2016-01-25,29.250475,29.326376,28.861481,28.937382,23.293869,30313251
2016-01-26,28.965843,29.174574,28.785580,29.098673,23.423706,27360786
2016-01-27,29.136621,29.421251,28.766603,28.956356,23.309145,30059131
2016-01-28,29.127134,29.136621,28.074003,28.652752,23.064749,51419917
2016-01-29,28.823528,28.927895,28.387096,28.927895,23.286234,59794263
2016-02-01,28.785580,28.842505,28.282732,28.624289,23.041842,50036858
2016-02-02,28.624289,28.785580,28.036053,28.595825,23.018929,50815553
2016-02-03,28.377609,28.529411,27.647058,28.149904,22.887789,47403334
2016-02-04,27.979128,28.074003,27.267551,27.514231,22.370941,60009068
2016-02-05,27.533207,27.912712,27.362429,27.542694,22.394083,41033906
2016-02-08,27.210627,27.495256,26.802656,27.096773,22.031515,50082391
2016-02-09,27.011385,27.703985,26.888046,27.609108,22.448080,60214809
2016-02-10,27.827324,28.368120,27.808350,27.979128,22.748934,47121389
2016-02-11,27.523720,27.836811,27.409866,27.637571,22.471222,41780771
2016-02-12,27.751423,27.874763,27.495256,27.855787,22.648651,34300533
2016-02-16,28.036053,28.311195,27.941175,28.282732,22.995783,34329307
2016-02-17,28.462997,28.529411,28.074003,28.111954,22.856930,41224259
2016-02-18,28.292219,28.500950,27.950665,28.036053,22.795216,50788993
2016-02-19,28.083490,28.130930,27.685009,27.979128,22.748934,41870045
2016-02-22,28.225805,28.529411,28.130930,28.510435,23.180922,41458458
2016-02-23,28.519924,28.823528,28.415560,28.425047,23.111498,33697118
2016-02-24,28.282732,28.538898,28.007589,28.481974,23.157782,33322210
2016-02-25,28.557875,29.117647,28.481974,29.022770,23.597485,54850265
2016-02-26,29.203035,29.316889,28.481974,28.681213,23.319773,45244004
2016-02-29,28.548388,28.633776,28.055029,28.149904,22.887789,37091841
2016-03-01,28.263758,28.548388,28.102467,28.500950,23.173210,33114256
2016-03-02,28.567362,28.614801,28.225805,28.444023,23.126928,36139763
2016-03-03,28.349146,28.462997,28.064516,28.358635,23.057495,38881955
2016-03-04,28.320683,28.406073,28.017078,28.187857,22.918644,38827884
2016-03-07,28.036053,28.282732,27.817837,28.263758,22.980354,33934900
2016-03-08,28.225805,28.225805,27.855787,27.855787,22.648651,34566879
2016-03-09,28.197344,28.320683,27.912712,28.216318,22.941788,81054603
2016-03-10,28.368120,28.387096,28.017078,28.074003,22.826071,61264172
2016-03-11,28.254269,28.937382,28.206831,28.937382,23.528057,63638517
2016-03-14,28.719166,28.785580,28.415560,28.557875,23.219492,49289572
2016-03-15,28.349146,28.396584,27.798861,28.026566,22.787504,57622391
2016-03-16,28.007589,28.007589,27.390892,27.552181,22.401796,96151572
2016-03-17,27.628082,28.064516,27.267551,27.836811,22.633224,70483510
2016-03-18,27.988615,28.130930,27.675522,27.941175,22.718079,86327765
2016-03-21,27.941175,28.576851,27.931688,28.529411,23.196352,37124304
2016-03-22,28.491461,28.994307,28.358635,28.823528,23.435488,42880725
2016-03-23,28.870968,29.041746,28.557875,28.643265,23.288925,42985704
2016-03-24,28.576851,28.728653,28.349146,28.538898,23.204067,33669714
2016-03-28,28.548388,28.671726,28.216318,28.254269,22.972637,32850545
2016-03-29,28.292219,28.643265,28.187857,28.510435,23.180922,36464395
2016-03-30,28.605312,28.662239,28.472486,28.529411,23.196352,33824546
2016-03-31,28.519924,28.624289,27.998102,28.121443,22.864645,59861719
2016-04-01,27.931688,28.624289,27.903227,28.500950,23.173210,50975340
2016-04-04,28.548388,29.174574,28.519924,29.146111,23.697771,54762573
2016-04-05,29.611006,30.123341,29.013283,29.753321,24.191475,299829377
2016-04-06,29.924099,31.309298,29.914612,31.242884,25.402588,158517384
2016-04-07,30.882353,31.385199,30.834915,31.081594,25.271450,64692412
2016-04-08,31.148008,31.214420,30.626186,30.834915,25.070885,55597973
2016-04-11,30.853889,30.901327,30.237192,30.256166,24.600319,87735803
2016-04-12,30.265656,30.493359,30.170778,30.322580,24.654322,45178972
2016-04-13,30.322580,30.939280,30.322580,30.872866,25.101742,38429156
2016-04-14,30.815939,31.100569,30.673624,30.977230,25.186594,33682467
2016-04-15,30.977230,31.100569,30.645161,30.834915,25.070885,37179112
2016-04-18,30.834915,31.176472,30.635674,30.939280,25.155739,38997262
2016-04-19,31.119545,31.499050,31.062618,31.204933,25.371733,29954996
2016-04-20,31.166983,31.688805,31.166983,31.527514,25.634010,36981593
2016-04-21,31.366224,31.764706,31.347248,31.537003,25.641731,36025298
2016-04-22,31.546490,31.783682,31.375711,31.565466,25.664875,27548714
2016-04-25,31.432638,31.565466,31.309298,31.508539,25.618580,25569513
2016-04-26,31.499050,31.622391,31.233397,31.356735,25.495159,30293330
2016-04-27,31.290323,31.508539,31.214420,31.309298,25.456594,27503603
2016-04-28,31.280834,31.480076,31.072105,31.223909,25.387159,34818995
2016-04-29,31.185959,31.261860,30.768501,31.034157,25.232882,36061134
2016-05-02,30.891842,31.309298,30.834915,31.119545,25.302305,40122407
2016-05-03,31.925997,32.229603,31.546490,31.973434,25.996574,75396414
2016-05-04,31.944971,32.163189,31.622391,31.688805,25.765154,38021364
2016-05-05,31.660341,32.001900,31.593927,31.850096,25.896294,25047467
2016-05-06,31.669828,31.869070,31.499050,31.859583,25.904009,24422234
2016-05-09,31.821632,32.220116,31.802656,32.087288,26.089151,33182766
2016-05-10,32.096775,32.134724,31.764706,32.068310,26.073717,26125498
2016-05-11,31.745731,31.840607,31.451612,31.461102,25.809086,32037384
2016-05-12,31.518026,31.574953,31.233397,31.489565,25.832441,26746515
2016-05-13,31.622391,31.736242,31.442125,31.489565,25.832441,21622494
2016-05-16,31.242884,31.717268,31.129032,31.669828,25.980318,23239224
2016-05-17,31.565466,31.631880,31.233397,31.337761,25.707907,33175177
2016-05-18,31.318787,31.669828,31.280834,31.470589,25.816872,21034889
2016-05-19,31.461102,31.717268,31.271347,31.669828,25.980318,28095740
2016-05-20,31.764706,32.163189,31.736242,32.011387,26.260515,36437939
2016-05-23,32.096775,32.172676,31.925997,31.944971,26.206026,25126833
2016-05-24,31.963947,32.428844,31.963947,32.352940,26.540712,29890808
2016-05-25,32.371918,32.637569,32.324478,32.590134,26.735291,22152761
2016-05-26,32.504745,32.874763,32.504745,32.666035,26.797554,26656292
2016-05-27,32.618595,32.969639,32.618595,32.836811,26.937651,21569056
2016-05-31,32.893738,32.969639,32.618595,32.922199,27.007704,34547274
2016-06-01,32.922199,33.149906,32.846298,32.969639,27.046623,24361207
2016-06-02,32.912712,33.197342,32.751423,33.083492,27.140020,31807717
2016-06-03,33.083492,33.092979,32.685009,32.912712,26.999918,28377580
2016-06-06,32.922199,33.197342,32.846298,33.140415,27.186716,21526791
2016-06-07,33.055027,33.197342,32.969639,33.055027,27.116663,24776905
2016-06-08,32.988613,33.519924,32.893738,33.444023,27.435785,23703195
2016-06-09,33.254269,33.681213,33.235294,33.500950,27.482479,25440187
2016-06-10,33.311195,33.576851,33.225807,33.481972,27.466911,21645366
2016-06-13,33.225807,33.349148,32.922199,32.960152,27.038839,31296000
2016-06-14,32.827324,33.235294,32.808350,33.197342,27.233410,33410430
2016-06-15,33.216320,33.387096,32.874763,33.007591,27.077751,21372696
2016-06-16,32.903225,33.007591,32.656548,32.969639,27.046623,23540563
2016-06-17,32.998100,33.026566,32.314991,32.466793,26.634109,35423464
2016-06-20,32.713470,32.922199,32.428844,32.732449,26.852036,23814919
2016-06-21,32.741936,33.092979,32.741936,32.969639,27.046623,26725962
2016-06-22,32.960152,33.159393,32.647060,32.703983,26.828686,26515583
2016-06-23,32.922199,32.960152,32.542694,32.817837,26.922083,25111339
2016-06-24,32.068310,32.685009,32.011387,32.229603,26.439533,46376211
2016-06-27,32.068310,32.239090,31.812143,32.068310,26.307211,31359662
2016-06-28,32.400379,32.703983,32.182163,32.675522,26.805340,25068547
2016-06-29,32.846298,33.349148,32.798862,33.216320,27.248976,26206761
2016-06-30,33.339657,33.462997,33.149906,33.406071,27.404642,28451465
2016-07-01,33.349148,33.823528,33.320683,33.747627,27.684839,20371290
2016-07-05,33.719166,34.079697,33.633778,33.975330,27.871630,21972843
2016-07-06,33.984821,34.060722,33.567364,34.022770,27.910551,27226928
2016-07-07,33.956356,34.089184,33.738140,33.937382,27.840502,19081089
2016-07-08,34.041744,34.335861,33.870968,34.269451,28.112915,18752873
2016-07-11,34.222012,34.487667,34.184059,34.297913,28.136265,17406915
2016-07-12,34.297913,34.440228,34.184059,34.383301,28.206312,17066368
2016-07-13,34.421253,34.563568,34.354839,34.449715,28.260786,14611497
2016-07-14,34.620495,35.066414,34.392788,35.028461,28.735565,29155116
2016-07-15,35.075901,35.284630,34.753323,34.886147,28.618824,26445387
